,0,1,2,3,4,5,6,class
2257,1,0,1,0,1,1,0,7
2258,1,0,1,1,0,1,1,3
2259,0,0,1,0,0,1,0,1
2260,1,1,1,0,0,0,1,8
2261,1,1,0,1,0,1,1,5
2262,1,0,1,1,1,0,1,2
2263,1,1,1,1,1,0,1,8
2264,1,0,0,0,0,0,0,3
2265,1,1,1,1,0,1,1,9
2266,0,0,1,1,1,0,1,2
2267,1,1,1,1,0,1,1,3
2268,0,0,1,1,0,1,0,3
2269,0,0,1,1,0,0,1,3
2270,0,0,1,1,1,1,1,2
2271,1,1,0,1,0,1,1,6
2272,1,1,0,1,1,0,0,0
2273,1,1,1,1,0,0,0,4
2274,0,0,1,0,0,1,0,1
2275,1,0,0,0,1,0,0,0
2276,1,1,0,1,1,0,1,9
2277,1,0,1,1,0,1,1,3
2278,1,1,0,1,0,1,1,9
2279,0,0,1,0,1,0,1,2
2280,1,1,1,1,1,1,1,8
2281,1,1,1,0,1,1,1,9
2282,0,0,1,1,0,1,0,3
2283,0,1,1,1,1,0,1,2
2284,1,1,1,0,1,0,1,9
2285,1,0,1,0,0,1,0,7
2286,0,0,1,1,0,1,1,4
2287,0,1,0,1,0,0,1,5
2288,0,1,1,1,1,1,0,4
2289,1,0,1,0,1,0,0,2
2290,1,0,1,1,0,1,1,5
2291,1,1,0,1,0,1,1,5
2292,0,1,1,1,0,1,0,4
2293,1,0,0,1,0,1,1,3
2294,1,1,1,1,0,1,1,9
2295,1,1,1,1,0,1,1,9
2296,1,0,1,0,1,0,1,2
2297,1,1,1,1,0,1,1,9
2298,0,0,1,0,1,0,0,1
2299,1,1,1,0,1,1,1,0
2300,1,1,0,0,0,0,1,5
2301,1,1,1,1,1,0,0,6
2302,0,1,0,1,0,1,1,5
2303,1,1,1,1,0,0,1,9
2304,0,0,1,0,0,1,0,1
2305,1,1,1,1,0,0,1,5
2306,1,0,1,1,0,0,1,2
2307,1,1,1,0,0,1,0,4
2308,1,1,1,1,1,0,1,8
2309,1,1,0,1,0,1,0,5
2310,0,0,1,0,0,0,1,1
2311,1,1,1,1,0,1,0,3
2312,1,1,1,0,1,1,1,8
2313,1,1,1,1,1,1,0,2
2314,1,0,0,0,0,1,1,6
2315,0,0,1,0,0,1,1,7
2316,0,1,0,1,1,1,0,6
2317,0,1,0,1,0,1,0,4
2318,0,0,0,1,0,1,1,4
2319,1,0,1,1,1,1,1,8
2320,0,1,0,0,0,1,1,1
2321,1,1,0,1,1,0,1,6
2322,1,0,0,0,0,1,0,7
2323,1,1,1,0,1,1,1,0
2324,1,0,0,0,1,0,1,2
2325,1,1,0,1,0,1,1,5
2326,1,1,1,0,0,0,1,7
2327,0,1,1,0,1,1,1,0
2328,0,1,1,0,0,1,1,9
2329,1,1,1,0,1,1,1,0
2330,0,1,0,1,0,0,0,5
2331,1,0,1,0,1,0,0,7
2332,0,0,1,1,1,0,1,2
2333,1,0,0,1,0,1,1,3
2334,1,0,1,0,0,1,0,7
2335,1,0,0,0,1,1,1,0
2336,0,1,0,1,0,1,1,5
2337,1,0,1,1,1,0,1,2
2338,1,0,1,0,1,0,0,2
2339,0,0,0,0,1,1,0,1
2340,0,0,0,1,1,0,1,2
2341,1,0,1,1,1,0,1,2
2342,1,1,1,1,1,1,1,2
2343,0,0,1,0,0,0,0,1
2344,0,0,1,1,0,1,0,1
2345,0,0,0,0,1,1,0,2
2346,0,1,0,1,1,1,0,4
2347,1,0,0,0,1,1,0,7
2348,1,1,1,0,1,0,1,0
2349,1,1,1,1,0,1,1,9
2350,1,1,0,1,1,0,1,6
2351,1,0,0,0,1,0,0,2
2352,0,0,0,1,0,1,1,3
2353,0,0,1,0,0,1,1,1
2354,1,0,1,0,0,1,0,7
2355,0,0,1,0,1,0,1,8
2356,1,1,0,1,0,1,1,6
2357,1,0,1,1,0,0,1,2
2358,1,0,1,1,0,0,1,2
2359,1,1,0,1,1,0,1,6
2360,0,1,0,1,1,1,1,6
2361,1,0,1,1,0,1,1,3
2362,1,0,0,0,1,1,1,6
2363,0,1,0,1,1,0,1,6
2364,0,0,0,1,0,0,1,3
2365,1,1,1,1,1,1,1,8
2366,1,1,0,0,0,1,1,5
2367,1,1,1,0,0,1,1,0
2368,0,0,1,1,1,1,0,1
2369,0,0,0,0,0,1,0,1
2370,1,1,1,1,0,1,1,8
2371,1,1,0,1,1,1,1,6
2372,1,0,1,0,0,1,0,1
2373,1,0,1,0,0,1,0,3
2374,0,1,1,1,0,1,1,9
2375,0,0,1,1,1,1,0,1
2376,1,0,1,0,0,0,0,7
2377,1,1,0,1,0,1,1,9
2378,1,1,0,1,0,1,1,5
2379,1,1,1,1,1,1,1,0
2380,1,0,0,0,0,1,0,5
2381,1,1,1,1,0,1,1,6
2382,0,1,1,1,1,1,1,8
2383,1,1,0,1,0,1,1,5
2384,0,0,1,1,0,1,0,1
2385,0,1,1,0,1,1,1,0
2386,1,1,1,1,0,0,1,9
2387,1,1,1,1,0,1,1,9
2388,1,1,1,1,1,0,1,8
2389,0,1,1,0,1,0,1,0
2390,0,1,0,1,1,1,0,4
2391,1,1,0,1,1,0,0,6
2392,0,0,1,1,1,0,1,2
2393,0,0,0,0,1,0,1,2
2394,0,0,1,1,0,1,0,4
2395,1,1,0,0,0,1,1,5
2396,0,1,0,1,0,1,0,5
2397,0,1,1,1,0,1,0,9
2398,1,0,0,0,0,1,0,7
2399,1,1,1,1,1,1,0,8
2400,1,1,0,1,1,0,0,4
2401,1,1,0,0,1,1,1,7
2402,0,1,1,1,0,1,0,4
2403,1,0,1,1,1,0,1,2
2404,0,0,1,0,0,1,0,1
2405,0,0,1,0,0,1,1,3
2406,0,0,1,0,0,1,1,1
2407,1,0,1,0,0,0,0,7
2408,0,0,1,1,1,0,1,3
2409,0,1,1,1,0,1,0,4
2410,0,1,0,0,1,1,1,0
2411,0,0,1,0,0,1,0,7
2412,0,1,0,1,0,1,0,4
2413,0,1,1,1,0,1,1,4
2414,1,1,1,0,1,1,1,8
2415,0,1,0,1,0,1,0,5
2416,0,1,1,1,0,1,0,4
2417,1,1,1,1,0,1,1,9
2418,1,1,0,0,0,0,1,5
2419,0,0,1,1,1,0,1,2
2420,0,0,1,0,0,1,1,1
2421,1,1,1,0,1,1,0,0
2422,0,1,1,1,0,1,0,4
2423,1,0,0,0,0,1,0,1
2424,0,0,1,0,1,1,0,1
2425,1,0,1,0,1,1,1,0
2426,1,0,1,1,0,0,1,2
2427,1,1,1,1,0,1,1,9
2428,1,1,1,0,1,1,1,0
2429,1,0,1,0,0,1,1,0
2430,1,0,1,1,1,1,1,2
2431,1,1,1,0,0,1,0,0
2432,0,1,1,1,0,0,0,4
2433,1,1,1,1,0,1,1,8
2434,1,1,1,1,1,0,1,9
2435,1,1,0,1,0,1,1,5
2436,0,0,1,1,0,1,1,3
2437,1,0,1,0,1,0,0,1
2438,1,1,0,0,0,1,1,3
2439,0,1,0,1,1,1,0,6
2440,0,1,0,1,1,1,1,6
2441,1,1,0,1,0,1,1,5
2442,0,1,0,0,1,1,1,0
2443,1,0,1,0,0,1,1,3
2444,1,1,1,1,0,1,1,8
2445,1,1,0,1,1,1,1,6
2446,1,0,1,0,1,1,1,0
2447,1,1,0,1,0,1,1,5
2448,0,0,1,0,1,1,0,7
2449,1,1,1,1,1,1,1,8
2450,1,1,1,0,1,1,1,0
2451,1,0,1,0,0,1,0,7
2452,0,0,1,1,1,1,0,7
2453,1,1,0,1,1,0,0,5
2454,0,1,1,0,0,1,0,4
2455,0,0,1,0,1,1,1,1
2456,1,1,1,0,0,1,1,0
2457,1,0,0,1,0,0,1,3
2458,0,0,1,0,1,0,0,2
2459,1,1,0,1,0,0,1,6
2460,0,0,0,1,0,1,1,4
2461,1,0,0,0,0,1,0,1
2462,0,1,1,1,0,0,1,3
2463,0,1,1,0,1,1,0,0
2464,1,1,0,0,0,1,0,5
2465,0,1,1,0,1,1,0,1
2466,0,0,0,0,1,0,0,7
2467,1,1,0,0,1,0,0,6
2468,0,1,1,1,0,1,1,4
2469,1,0,0,1,1,0,1,2
2470,1,0,1,1,1,1,0,2
2471,0,1,0,1,1,0,1,6
2472,1,1,1,0,1,0,1,0
2473,1,0,1,1,0,0,1,3
2474,1,0,1,0,0,1,0,7
2475,1,1,0,0,1,1,1,5
2476,1,1,0,1,1,1,1,8
2477,1,1,1,1,0,1,1,9
2478,0,1,0,1,1,1,1,6
2479,1,1,1,0,0,1,1,0
2480,1,0,0,0,1,1,0,7
2481,1,1,1,1,1,1,0,8
2482,1,0,1,1,0,1,1,3
2483,0,1,1,1,1,0,1,8
2484,0,1,1,0,1,1,1,0
2485,1,0,0,1,1,0,1,5
2486,1,0,1,1,0,1,0,3
2487,1,1,1,0,0,1,0,8
2488,0,0,1,0,1,1,0,1
2489,1,1,1,1,0,0,0,9
2490,1,1,0,1,0,1,1,5
2491,0,0,0,1,0,1,0,4
2492,1,1,0,1,0,0,0,3
2493,0,0,1,0,0,1,0,1
2494,1,0,1,1,0,0,0,4
2495,1,0,1,1,0,1,1,3
2496,0,1,0,0,1,0,0,4
2497,1,1,1,1,1,1,1,0
2498,1,1,1,0,1,1,0,8
2499,1,0,0,1,1,1,1,5
2500,1,1,1,1,0,0,0,3
2501,0,1,1,1,0,1,1,9
2502,0,0,1,0,1,1,0,1
2503,0,1,1,0,0,1,1,1
2504,1,0,1,0,1,0,0,2
2505,1,0,1,0,0,1,1,2
2506,1,0,1,1,1,1,1,8
2507,0,1,1,1,1,0,0,4
2508,1,0,1,0,0,1,0,3
2509,1,0,1,0,0,1,0,7
2510,1,1,0,1,1,1,1,5
2511,1,0,0,1,0,0,1,2
2512,1,1,0,1,1,1,0,6
2513,1,1,1,1,0,1,1,9
2514,0,1,1,1,0,1,1,4
2515,0,0,1,0,0,0,0,1
2516,0,1,1,1,0,1,1,4
2517,1,0,1,0,0,1,1,1
2518,0,0,1,1,0,1,0,4
2519,1,0,1,0,0,1,0,1
2520,1,1,1,0,1,1,1,0
2521,1,1,1,1,1,1,1,8
2522,1,1,0,0,0,0,0,6
2523,1,1,0,1,1,1,0,5
2524,0,1,0,1,1,1,0,6
2525,1,1,1,0,1,0,1,8
2526,1,1,0,0,0,1,1,9
2527,1,0,1,0,1,1,0,7
2528,1,1,0,1,1,1,1,8
2529,1,1,0,0,0,0,1,5
2530,1,0,1,1,1,1,0,7
2531,1,1,0,1,1,1,1,3
2532,1,1,0,0,0,1,0,7
2533,0,0,0,0,1,1,0,6
2534,1,0,1,1,0,1,0,3
2535,1,0,0,1,0,0,1,3
2536,1,0,1,1,1,0,1,2
2537,0,0,1,1,1,1,1,8
2538,1,0,0,1,0,1,1,6
2539,1,1,0,1,0,1,1,6
2540,0,1,1,1,0,1,1,5
2541,0,1,0,1,1,1,0,2
2542,1,0,1,0,0,1,0,7
2543,1,0,1,0,1,0,0,2
2544,1,1,1,0,1,1,1,8
2545,0,0,1,1,0,0,0,1
2546,1,1,0,1,0,1,1,5
2547,1,1,1,0,0,1,1,9
2548,0,1,1,0,0,1,0,4
2549,0,0,1,0,0,0,0,1
2550,0,0,1,1,0,1,0,1
2551,0,1,0,1,1,1,1,8
2552,0,0,0,0,0,1,0,7
2553,1,1,0,0,0,1,0,5
2554,0,0,0,1,0,1,1,3
2555,1,0,1,1,0,1,0,3
2556,1,0,0,1,1,0,1,2
2557,0,1,0,1,1,1,1,6
2558,0,0,1,1,0,1,1,7
2559,1,0,0,1,1,1,1,6
2560,1,1,1,0,1,1,1,8
2561,1,1,1,1,0,1,1,8
2562,1,1,1,0,1,1,1,8
2563,1,0,1,0,1,1,1,0
2564,0,0,1,0,0,0,0,1
2565,1,0,0,1,0,1,1,5
2566,1,1,1,0,1,0,0,2
2567,1,0,1,0,1,1,1,2
2568,1,1,0,1,1,0,1,2
2569,1,1,1,0,1,1,0,7
2570,1,1,1,1,1,0,0,8
2571,0,0,0,0,0,0,0,1
2572,1,1,0,0,1,1,0,6
2573,1,1,1,1,1,1,1,6
2574,1,1,0,0,1,1,1,0
2575,1,1,1,1,1,0,1,0
2576,1,1,0,1,1,1,1,6
2577,1,1,1,1,0,1,1,3
2578,0,1,1,0,1,0,1,0
2579,1,1,0,1,1,1,0,9
2580,0,1,1,0,0,1,1,9
2581,1,0,1,1,1,0,0,2
2582,0,1,1,1,0,1,0,4
2583,1,1,1,1,1,1,1,0
2584,0,1,1,0,1,1,0,0
2585,0,1,1,0,1,1,1,0
2586,1,1,1,0,0,0,1,0
2587,1,1,0,1,1,1,1,3
2588,1,1,1,1,0,1,1,5
2589,1,1,1,0,1,1,1,0
2590,1,0,1,1,0,1,1,3
2591,0,0,1,1,1,0,0,2
2592,0,0,1,0,0,1,0,4
2593,1,0,0,0,0,1,0,9
2594,1,0,0,0,0,1,0,7
2595,0,0,1,0,1,0,0,1
2596,0,1,1,0,1,1,0,1
2597,1,0,1,0,0,0,0,7
2598,1,1,1,0,0,1,0,0
2599,1,1,0,0,0,0,1,8
2600,1,0,1,1,0,0,1,3
2601,0,0,0,0,0,1,0,1
2602,0,1,1,1,0,0,1,4
2603,1,1,1,1,1,1,0,8
2604,1,0,1,1,1,0,1,2
2605,1,1,1,0,0,1,1,9
2606,1,1,1,1,0,1,1,5
2607,1,1,1,0,1,1,1,0
2608,0,1,1,1,1,1,0,8
2609,1,1,1,1,1,1,1,8
2610,1,0,0,0,1,0,1,5
2611,0,0,1,0,0,1,0,1
2612,0,0,1,0,1,0,0,7
2613,1,0,1,1,1,0,1,2
2614,1,1,0,1,1,1,0,9
2615,1,0,0,1,1,1,1,5
2616,0,1,0,0,0,1,1,0
2617,1,1,0,1,1,1,1,3
2618,1,1,0,0,1,1,1,0
2619,0,1,1,1,1,1,0,4
2620,1,1,0,1,0,1,1,6
2621,1,1,1,1,0,1,1,3
2622,1,1,1,1,0,1,1,3
2623,1,1,0,1,0,1,0,4
2624,1,0,1,1,0,1,1,3
2625,1,1,1,0,0,1,1,0
2626,1,1,0,0,1,0,0,6
2627,1,0,0,0,1,0,0,7
2628,1,0,0,0,0,1,0,7
2629,1,0,1,1,0,0,1,3
2630,1,1,1,0,1,0,1,8
2631,1,0,1,0,0,0,1,2
2632,1,0,1,1,0,0,1,3
2633,0,1,1,1,1,1,0,4
2634,0,0,1,0,0,1,0,1
2635,1,0,1,0,1,1,1,7
2636,1,0,1,0,0,1,1,7
2637,1,1,0,1,1,1,1,6
2638,0,0,1,0,0,0,0,1
2639,1,1,1,1,0,0,1,2
2640,1,1,1,1,1,0,1,8
2641,1,0,1,1,0,0,1,3
2642,1,1,1,0,0,0,0,7
2643,1,0,1,1,1,0,0,2
2644,1,1,1,0,1,1,1,0
2645,1,1,1,0,1,0,1,0
2646,1,1,1,1,0,1,1,9
2647,1,1,0,1,1,0,1,5
2648,0,1,1,1,0,1,0,4
2649,1,1,1,0,1,0,1,0
2650,1,1,1,1,1,1,0,0
2651,1,1,1,1,0,1,1,9
2652,1,0,0,1,0,1,1,3
2653,0,0,1,0,0,1,0,4
2654,1,1,1,1,0,1,1,3
2655,0,1,1,0,1,1,1,0
2656,0,0,1,1,0,1,1,1
2657,0,1,1,1,0,1,0,4
2658,0,0,1,0,0,1,0,1
2659,0,1,1,1,0,1,0,4
2660,0,1,1,0,1,1,1,0
2661,0,0,1,1,0,0,1,8
2662,1,0,1,0,0,0,0,2
2663,0,0,1,0,0,0,0,1
2664,0,1,1,1,0,0,1,4
2665,1,1,1,0,1,1,0,8
2666,1,1,0,0,1,1,1,6
2667,1,0,0,1,1,0,1,2
2668,0,0,1,0,0,1,0,1
2669,0,1,1,1,1,1,0,4
2670,1,1,0,0,0,1,1,7
2671,1,0,1,0,0,0,1,2
2672,1,1,1,0,0,1,0,7
2673,1,1,1,1,1,1,1,0
2674,1,0,1,1,1,0,1,2
2675,0,0,1,0,0,0,0,1
2676,1,1,0,1,0,1,1,6
2677,1,0,1,0,0,0,0,7
2678,1,1,1,1,1,0,1,2
2679,0,1,1,1,0,1,1,9
2680,0,1,1,1,1,1,1,2
2681,0,1,1,1,0,1,1,9
2682,1,0,1,1,0,1,0,3
2683,1,1,1,1,0,1,1,9
2684,1,1,1,0,1,1,1,8
2685,1,1,1,1,0,1,1,3
2686,1,1,1,1,1,1,1,5
2687,0,0,1,0,1,1,1,0
2688,1,1,1,1,0,1,0,9
2689,0,1,1,0,0,1,0,4
2690,1,0,1,0,1,0,1,2
2691,1,1,0,1,1,0,1,6
2692,0,1,1,1,1,0,1,2
2693,1,0,1,1,0,0,1,9
2694,1,1,0,1,1,1,1,8
2695,0,0,1,1,0,1,0,1
2696,1,1,1,1,1,1,1,6
2697,1,1,1,0,1,1,1,0
2698,1,0,1,0,1,1,1,3
2699,0,0,1,1,0,0,1,2
2700,0,1,1,0,1,0,1,0
2701,1,0,0,0,0,1,0,7
2702,1,0,1,0,1,1,0,7
2703,1,0,0,1,0,0,1,2
2704,0,0,1,0,0,1,0,1
2705,0,1,0,0,0,1,1,5
2706,1,1,0,0,1,1,1,6
2707,1,1,1,1,1,1,1,8
2708,1,1,1,0,0,1,1,9
2709,0,0,1,0,0,1,1,0
2710,0,0,1,0,0,1,1,1
2711,0,1,1,0,0,1,0,1
2712,1,1,1,0,1,1,1,0
2713,1,1,0,0,0,1,0,0
2714,1,1,0,1,1,1,1,6
2715,0,1,1,1,0,1,1,3
2716,1,1,1,0,1,1,1,0
2717,1,0,1,1,1,0,1,0
2718,0,0,1,1,1,1,1,4
2719,1,1,0,1,0,1,1,5
2720,0,0,1,0,0,1,1,1
2721,1,1,0,1,0,1,1,5
2722,1,0,0,0,0,1,0,7
2723,0,0,1,1,0,1,1,3
2724,1,1,1,1,0,1,0,9
2725,1,1,0,1,0,0,1,5
2726,1,0,1,1,1,1,1,8
2727,0,1,1,1,1,1,1,6
2728,0,1,0,0,0,1,0,5
2729,1,0,1,0,0,0,1,8
2730,1,1,0,1,0,1,1,3
2731,1,0,1,0,0,1,0,7
2732,0,1,0,0,1,1,1,6
2733,1,0,1,0,0,1,1,7
2734,0,1,1,1,0,1,1,4
2735,1,0,1,0,1,1,1,0
2736,0,1,1,1,0,1,1,4
2737,1,1,1,0,0,1,1,7
2738,1,1,0,1,1,1,0,6
2739,1,1,1,1,1,1,1,6
2740,0,0,0,0,0,1,1,1
2741,1,0,0,0,0,1,1,7
2742,1,1,1,1,0,1,0,4
2743,1,1,0,1,0,1,1,5
2744,0,0,0,0,0,1,0,7
2745,0,1,1,1,0,1,0,4
2746,1,1,0,1,0,1,1,5
2747,0,1,1,0,0,1,0,7
2748,1,1,1,0,0,0,1,8
2749,1,1,1,0,0,1,0,7
2750,1,0,1,1,0,0,0,2
2751,1,0,1,1,0,1,1,3
2752,1,0,1,1,1,0,1,2
2753,1,0,0,0,0,1,1,5
2754,0,1,1,1,0,0,0,1
2755,1,0,1,0,1,1,0,7
2756,1,1,0,1,0,0,1,5
2757,1,1,0,1,0,0,0,5
2758,1,1,0,0,1,1,1,6
2759,1,0,1,1,1,0,1,2
2760,1,1,1,0,1,1,1,0
2761,0,1,1,1,1,1,1,5
2762,1,1,1,1,0,0,0,4
2763,1,1,1,1,0,0,0,4
2764,1,0,1,1,0,0,1,2
2765,1,1,0,1,1,1,1,6
2766,0,1,1,1,0,1,0,4
2767,0,0,1,0,0,1,0,1
2768,0,1,0,1,0,1,0,4
2769,1,1,0,1,0,1,0,9
2770,1,1,0,0,1,1,1,6
2771,1,1,1,0,0,1,1,1
2772,0,0,1,0,1,1,1,1
2773,1,0,1,1,0,1,0,7
2774,0,1,1,1,1,1,0,4
2775,1,0,1,1,0,1,1,8
2776,1,1,0,1,1,1,1,8
2777,1,0,1,0,1,1,1,0
2778,1,0,1,0,0,0,0,7
2779,1,1,1,1,1,1,1,8
2780,1,1,1,0,1,0,1,0
2781,1,1,1,0,1,1,1,9
2782,1,0,1,0,0,1,0,7
2783,1,1,0,0,0,1,0,5
2784,1,1,0,1,1,0,1,6
2785,0,1,0,0,1,1,1,5
2786,0,0,1,0,1,1,0,1
2787,1,1,1,1,1,1,1,8
2788,1,1,1,0,0,1,1,0
2789,1,1,1,0,1,1,0,4
2790,1,1,0,1,1,1,1,8
2791,0,1,1,1,0,1,1,9
2792,1,0,1,1,0,0,1,9
2793,1,0,1,0,0,1,1,9
2794,1,0,1,0,0,1,0,7
2795,0,1,1,1,0,0,0,4
2796,0,1,1,0,1,0,1,0
2797,0,0,1,1,0,1,0,1
2798,1,0,0,1,0,1,0,7
2799,1,1,1,1,1,0,1,8
2800,0,1,1,1,0,1,1,4
2801,1,1,1,1,0,1,1,9
2802,1,0,0,1,0,0,1,2
2803,1,1,1,1,1,1,1,6
2804,1,1,1,0,0,1,0,7
2805,0,0,1,0,0,1,0,1
2806,0,1,1,1,0,1,0,4
2807,1,1,1,0,0,1,0,0
2808,1,1,1,1,0,1,1,9
2809,1,1,1,0,1,1,1,0
2810,0,0,1,0,0,1,0,7
2811,1,0,1,0,0,1,0,7
2812,1,1,1,1,1,1,1,9
2813,0,1,1,1,0,1,0,9
2814,1,1,1,1,1,1,1,8
2815,1,1,1,0,1,1,0,7
2816,0,1,1,1,0,0,1,9
2817,1,1,1,1,1,0,1,8
2818,0,0,1,0,0,1,1,7
2819,0,1,0,1,0,1,1,9
2820,0,1,1,1,0,1,0,4
2821,1,1,1,1,0,1,1,3
2822,1,0,1,1,0,1,1,3
2823,1,0,1,0,1,0,1,2
2824,1,1,0,1,0,1,1,5
2825,1,0,1,0,0,1,1,3
2826,0,0,1,1,0,0,1,1
2827,1,0,1,1,0,1,1,3
2828,1,1,0,1,1,1,1,6
2829,1,0,1,1,0,1,1,9
2830,1,1,0,1,0,0,1,5
2831,1,0,1,1,0,0,1,3
2832,1,0,1,1,1,1,1,2
2833,1,0,0,0,0,1,0,7
2834,1,1,1,1,0,1,1,8
2835,1,1,0,1,0,0,0,5
2836,0,1,0,1,0,1,0,5
2837,1,0,1,0,0,1,0,7
2838,1,1,0,1,0,1,1,5
2839,0,0,0,0,1,0,1,9
2840,0,0,1,0,0,0,0,1
2841,0,1,1,1,0,1,0,4
2842,1,0,1,1,0,1,0,7
2843,0,1,1,1,1,0,0,4
2844,1,1,0,1,0,1,0,5
2845,1,0,0,1,0,1,1,3
2846,0,1,1,0,0,1,0,0
2847,0,0,1,1,1,1,1,2
2848,1,0,1,0,0,0,0,7
2849,1,0,1,0,0,1,1,7
2850,1,0,1,1,1,0,1,2
2851,1,1,1,0,0,1,1,4
2852,0,0,1,1,0,1,1,3
2853,1,0,1,1,0,1,1,5
2854,0,0,1,1,0,1,1,4
2855,1,0,0,1,1,0,1,2
2856,0,1,1,1,1,1,0,4
2857,1,1,1,1,1,1,1,0
2858,0,0,1,0,0,0,0,1
2859,1,1,1,1,1,1,0,9
2860,1,1,1,0,1,1,0,0
2861,1,1,0,1,1,1,0,8
2862,1,0,1,1,0,1,0,3
2863,0,1,1,1,0,0,0,1
2864,1,1,1,1,0,1,1,8
2865,0,1,1,0,1,1,1,0
2866,1,1,0,0,1,0,0,4
2867,1,1,0,1,1,1,1,6
2868,0,0,0,1,0,0,0,2
2869,0,1,0,0,1,1,1,5
2870,1,0,0,0,1,0,1,3
2871,1,0,0,0,0,0,0,3
2872,1,1,0,1,0,1,1,9
2873,1,1,0,1,0,1,0,3
2874,1,1,1,1,1,1,1,9
2875,0,1,1,1,1,1,0,4
2876,1,0,1,1,0,1,1,3
2877,1,0,1,0,0,1,1,7
2878,1,0,1,1,0,1,0,7
2879,1,1,0,1,1,1,0,6
2880,1,0,1,1,0,1,1,3
2881,1,1,0,1,0,1,1,5
2882,0,1,1,1,0,1,0,4
2883,0,1,0,1,1,1,1,6
2884,1,1,0,1,0,1,1,6
2885,1,1,0,1,1,1,1,6
2886,1,1,1,1,1,0,1,8
2887,1,0,1,1,1,0,1,2
2888,0,0,1,0,1,1,0,1
2889,1,1,1,1,0,0,0,3
2890,1,0,1,1,1,0,1,2
2891,1,0,1,0,0,1,1,0
2892,1,1,0,1,1,1,1,6
2893,1,0,1,1,1,0,1,2
2894,1,0,1,1,0,1,1,3
2895,1,0,1,1,0,0,1,3
2896,1,1,1,1,1,0,1,6
2897,1,1,1,0,1,0,1,8
2898,0,1,1,1,0,1,1,9
2899,0,0,1,0,0,1,0,1
2900,1,0,1,1,0,1,1,3
2901,0,0,1,0,0,0,0,1
2902,0,1,1,1,1,1,0,8
2903,0,1,1,1,1,0,1,0
2904,1,1,0,1,0,1,1,6
2905,0,1,0,1,0,1,1,9
2906,1,1,1,0,0,0,0,5
2907,1,0,1,0,0,1,0,7
2908,0,1,0,0,0,1,1,0
2909,1,1,1,1,1,0,1,2
2910,1,1,1,0,0,0,1,7
2911,1,0,1,1,1,0,0,2
2912,1,1,1,1,0,1,0,9
2913,0,0,0,0,0,1,1,1
2914,0,1,0,1,0,1,1,6
2915,0,1,1,0,0,1,0,1
2916,1,0,1,1,0,0,1,2
2917,1,0,0,0,0,1,1,7
2918,1,0,1,0,0,1,0,7
2919,0,1,1,1,1,0,0,4
2920,1,1,0,1,0,1,1,5
2921,1,1,1,0,0,0,1,2
2922,1,0,0,0,1,0,1,5
2923,1,1,1,1,0,1,0,4
2924,1,1,1,1,0,0,0,4
2925,1,1,0,1,1,0,0,6
2926,0,0,1,1,0,0,1,2
2927,1,0,0,1,1,0,1,2
2928,1,0,1,1,0,0,0,2
2929,1,1,0,1,1,1,1,8
2930,1,1,0,1,0,1,1,5
2931,0,0,1,1,0,0,1,2
2932,1,1,1,1,0,0,1,5
2933,1,0,1,0,1,1,1,0
2934,1,1,1,1,0,1,0,4
2935,0,1,1,1,0,0,1,4
2936,0,0,1,0,0,1,0,1
2937,1,1,1,1,1,1,1,8
2938,0,0,1,0,0,1,0,1
2939,1,0,0,1,1,1,1,6
2940,1,1,0,1,1,1,0,9
2941,1,1,0,1,1,0,1,6
2942,1,1,1,1,1,1,1,8
2943,0,1,0,1,0,0,0,4
2944,0,1,1,0,1,0,1,8
2945,1,0,0,0,0,1,0,7
2946,1,1,1,0,0,1,0,7
2947,1,1,1,0,0,1,1,2
2948,1,1,1,1,0,1,0,4
2949,1,0,1,0,0,1,0,7
2950,1,0,0,1,1,0,1,2
2951,1,1,1,1,1,1,1,5
2952,1,0,1,1,0,0,0,2
2953,1,1,0,1,1,0,0,9
2954,1,1,1,0,1,1,0,4
2955,1,1,0,1,1,1,1,6
2956,1,0,1,1,0,1,1,0
2957,0,0,0,1,1,1,1,5
2958,1,0,1,0,1,0,0,3
2959,1,1,1,0,0,1,1,9
2960,0,0,1,0,1,1,0,7
2961,1,0,1,1,1,1,1,2
2962,1,1,0,1,0,1,1,6
2963,0,1,1,0,0,1,0,4
2964,1,0,0,1,0,1,1,9
2965,0,0,0,1,0,0,1,5
2966,1,0,1,1,0,0,1,2
2967,0,0,0,0,0,1,1,9
2968,1,1,1,0,1,0,1,0
2969,0,0,0,1,0,1,0,1
2970,1,1,1,0,1,1,1,8
2971,0,1,1,0,1,1,1,0
2972,1,0,0,0,1,0,1,2
2973,1,1,0,1,1,1,1,6
2974,1,1,1,1,1,1,1,8
2975,0,0,1,1,0,1,1,8
2976,1,0,0,1,1,1,0,6
2977,1,0,1,1,1,0,1,2
2978,1,1,0,1,0,1,1,5
2979,0,0,1,1,0,1,1,4
2980,0,0,0,1,1,1,0,4
2981,1,1,0,1,1,1,1,8
2982,1,0,0,1,1,1,1,6
2983,1,0,1,0,0,1,1,3
2984,1,0,0,1,0,1,1,5
2985,1,1,1,0,1,0,0,0
2986,1,1,1,1,1,1,0,8
2987,1,0,1,0,0,1,0,7
2988,1,0,1,1,0,0,1,2
2989,0,0,1,0,0,1,0,7
2990,1,0,0,1,1,0,1,6
2991,1,1,1,0,1,1,1,0
